546
1	-5	-50	0.1	-0.082250743	0
2	-3	-50	0.1	-0.070265775	0
3	-1	-50	0.1	-0.053518959	0
4	1	-50	0.1	-0.052555342	0
5	3	-50	0.1	-0.053195203	0
6	5	-50	0.1	-0.052343825	0
7	7	-50	0.1	-0.045082128	0
8	9	-50	0.1	-0.041681751	0
9	11	-50	0.1	-0.043357295	0
10	13	-50	0.1	-0.045719838	0
11	15	-50	0.1	-0.043249008	0
12	17	-50	0.1	-0.01798507	0
13	19	-50	0.1	-0.039707472	0
14	21	-50	0.1	-0.066531173	0
15	-5	-45	0.1	-0.081080147	0
16	-3	-45	0.1	-0.06888212	0
17	-1	-45	0.1	-0.052123902	0
18	1	-45	0.1	-0.051050841	0
19	3	-45	0.1	-0.051463133	0
20	5	-45	0.1	-0.050476027	0
21	7	-45	0.1	-0.043060602	0
22	9	-45	0.1	-0.039518411	0
23	11	-45	0.1	-0.041034488	0
24	13	-45	0.1	-0.043249606	0
25	15	-45	0.1	-0.040662553	0
26	17	-45	0.1	-0.015284098	0
27	19	-45	0.1	-0.036912551	0
28	21	-45	0.1	-0.063652773	0
29	-5	-40	0.1	-0.079884623	0
30	-3	-40	0.1	-0.067603138	0
31	-1	-40	0.1	-0.050593775	0
32	1	-40	0.1	-0.049301467	0
33	3	-40	0.1	-0.049546501	0
34	5	-40	0.1	-0.048354223	0
35	7	-40	0.1	-0.040725859	0
36	9	-40	0.1	-0.036973063	0
37	11	-40	0.1	-0.038290799	0
38	13	-40	0.1	-0.040290497	0
39	15	-40	0.1	-0.037519823	0
40	17	-40	0.1	-0.011979256	0
41	19	-40	0.1	-0.033447584	0
42	21	-40	0.1	-0.060065105	0
43	-5	-35	0.1	-0.078689099	0
44	-3	-35	0.1	-0.066224292	0
45	-1	-35	0.1	-0.049073647	0
46	1	-35	0.1	-0.047602085	0
47	3	-35	0.1	-0.047659828	0
48	5	-35	0.1	-0.046262305	0
49	7	-35	0.1	-0.038430818	0
50	9	-35	0.1	-0.034467223	0
51	11	-35	0.1	-0.035576558	0
52	13	-35	0.1	-0.037370363	0
53	15	-35	0.1	-0.034425389	0
54	17	-35	0.1	-0.00873275	0
55	19	-35	0.1	-0.030052586	0
56	21	-35	0.1	-0.056553991	0
57	-5	-30	0.1	-0.077712738	0
58	-3	-30	0.1	-0.065055159	0
59	-1	-30	0.1	-0.047723493	0
60	1	-30	0.1	-0.046072678	0
61	3	-30	0.1	-0.045932936	0
62	5	-30	0.1	-0.044339739	0
63	7	-30	0.1	-0.03630451	0
64	9	-30	0.1	-0.03212929	0
65	11	-30	0.1	-0.033029194	0
66	13	-30	0.1	-0.034615872	0
67	15	-30	0.1	-0.031498061	0
68	17	-30	0.1	-0.005639252	0
69	19	-30	0.1	-0.026810761	0
70	21	-30	0.1	-0.053182914	0
71	-5	-25	0.1	-0.077000391	0
72	-3	-25	0.1	-0.064220751	0
73	-1	-25	0.1	-0.046758371	0
74	1	-25	0.1	-0.044978114	0
75	3	-25	0.1	-0.044690195	0
76	5	-25	0.1	-0.042960077	0
77	7	-25	0.1	-0.034759406	0
78	9	-25	0.1	-0.030440041	0
79	11	-25	0.1	-0.031187384	0
80	13	-25	0.1	-0.032613338	0
81	15	-25	0.1	-0.029368489	0
82	17	-25	0.1	-0.003390612	0
83	19	-25	0.1	-0.024450779	0
84	21	-25	0.1	-0.050743296	0
85	-5	-20	0.1	-0.076509708	0
86	-3	-20	0.1	-0.063623609	0
87	-1	-20	0.1	-0.046055753	0
88	1	-20	0.1	-0.044160963	0
89	3	-20	0.1	-0.043759433	0
90	5	-20	0.1	-0.041896696	0
91	7	-20	0.1	-0.033564457	0
92	9	-20	0.1	-0.029124517	0
93	11	-20	0.1	-0.02973271	0
94	13	-20	0.1	-0.031030629	0
95	15	-20	0.1	-0.027676432	0
96	17	-20	0.1	-0.001598828	0
97	19	-20	0.1	-0.022558193	0
98	21	-20	0.1	-0.048774076	0
99	-5	-15	0.1	-0.076397625	0
100	-3	-15	0.1	-0.063496192	0
101	-1	-15	0.1	-0.04591323	0
102	1	-15	0.1	-0.043993534	0
103	3	-15	0.1	-0.043567289	0
104	5	-15	0.1	-0.041680035	0
105	7	-15	0.1	-0.033323482	0
106	9	-15	0.1	-0.028849559	0
107	11	-15	0.1	-0.029442756	0
108	13	-15	0.1	-0.030715061	0
109	15	-15	0.1	-0.027339373	0
110	17	-15	0.1	-0.001239515	0
111	19	-15	0.1	-0.022185349	0
112	21	-15	0.1	-0.048387701	0
113	-5	-10	0.1	-0.075246817	0
114	-3	-10	0.1	-0.061961638	0
115	-1	-10	0.1	-0.043977716	0
116	1	-10	0.1	-0.041639701	0
117	3	-10	0.1	-0.040787764	0
118	5	-10	0.1	-0.038439617	0
119	7	-10	0.1	-0.029611238	0
120	9	-10	0.1	-0.024666186	0
121	11	-10	0.1	-0.024777234	0
122	13	-10	0.1	-0.025567827	0
123	15	-10	0.1	-0.021789081	0
124	17	-10	0.1	0.004692589	0
125	19	-10	0.1	-0.015899639	0
126	21	-10	0.1	-0.041815713	0
127	-5	-5	0.1	-0.07480822	0
128	-3	-5	0.1	-0.06102471	0
129	-1	-5	0.1	-0.04251386	0
130	1	-5	0.1	-0.039629086	0
131	3	-5	0.1	-0.038193237	0
132	5	-5	0.1	-0.035243099	0
133	7	-5	0.1	-0.025780179	0
134	9	-5	0.1	-0.020205166	0
135	11	-5	0.1	-0.019677556	0
136	13	-5	0.1	-0.019820178	0
137	15	-5	0.1	-0.01550015	0
138	17	-5	0.1	0.01148956	0
